n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island,target_island_name,repeat,split_seed,n_permutations,trait,cal_fraction,n_cal_samples
10,5,1328,0.18995762773039274,0.5733029246330261,random_individual,1,5,1328,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
9,6,1445,0.18205983951914792,0.5737185478210449,random_individual,1,6,1445,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
8,7,1841,0.18589465123501814,0.5713757872581482,random_individual,1,7,1841,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
7,8,2904,0.1913819717455832,0.5686560869216919,random_individual,1,8,2904,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
6,9,3106,0.1910962765293794,0.5682559609413147,random_individual,1,9,3106,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
5,10,3454,0.18739191404312788,0.5682513117790222,random_individual,1,10,3454,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
4,11,4009,0.17948244005220654,0.5688530802726746,random_individual,1,11,4009,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
3,12,4295,0.18592718963416993,0.5677785277366638,random_individual,1,12,4295,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
2,13,4387,0.18894700184561253,0.567253828048706,random_individual,1,13,4387,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
1,14,4970,0.18454218678533604,0.5673593878746033,random_individual,1,14,4970,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
0,15,5164,0.1689502437214323,0.5694068074226379,random_individual,1,15,5164,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
14,1,257,0.048364807572153584,0.5865262150764465,random_individual,2,1,257,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
13,2,840,0.07362936842845409,0.5820746421813965,random_individual,2,2,840,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
12,3,1013,0.12139046308909193,0.5797601938247681,random_individual,2,3,1013,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
11,4,1165,0.12308991867952426,0.5795016288757324,random_individual,2,4,1165,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
10,5,1328,0.12092713303844638,0.579216480255127,random_individual,2,5,1328,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
9,6,1445,0.11583067628092261,0.5802214741706848,random_individual,2,6,1445,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
8,7,1841,0.10602122623723331,0.5798993110656738,random_individual,2,7,1841,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
7,8,2904,0.1550569574223046,0.5725104808807373,random_individual,2,8,2904,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
6,9,3106,0.14692831194322828,0.57329261302948,random_individual,2,9,3106,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
5,10,3454,0.1479951737392772,0.5735711455345154,random_individual,2,10,3454,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
4,11,4009,0.16829560876407204,0.570219874382019,random_individual,2,11,4009,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
3,12,4295,0.1735827640725954,0.5693089365959167,random_individual,2,12,4295,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
2,13,4387,0.17686290065837018,0.5687659382820129,random_individual,2,13,4387,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
1,14,4970,0.1669234248773546,0.5698047876358032,random_individual,2,14,4970,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
0,15,5164,0.1689502437214323,0.5694068074226379,random_individual,2,15,5164,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
14,1,257,0.1537085866853066,0.5783575773239136,random_individual,3,1,257,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
13,2,840,0.18467534315023384,0.5742424130439758,random_individual,3,2,840,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
12,3,1013,0.18738483089575902,0.5732687711715698,random_individual,3,3,1013,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
11,4,1165,0.17399824055777816,0.5738372206687927,random_individual,3,4,1165,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
10,5,1328,0.15378040817241884,0.5756600499153137,random_individual,3,5,1328,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
9,6,1445,0.1420347557984429,0.5771113634109497,random_individual,3,6,1445,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
8,7,1841,0.14303869271015918,0.5773082971572876,random_individual,3,7,1841,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
7,8,2904,0.16510059315346282,0.572869062423706,random_individual,3,8,2904,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
6,9,3106,0.15220887933585883,0.5734405517578125,random_individual,3,9,3106,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
5,10,3454,0.16310310919098053,0.5712515711784363,random_individual,3,10,3454,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
4,11,4009,0.1394064624880673,0.5738215446472168,random_individual,3,11,4009,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
3,12,4295,0.1506996013985288,0.5722063183784485,random_individual,3,12,4295,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
2,13,4387,0.16585730359779907,0.5698844790458679,random_individual,3,13,4387,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
1,14,4970,0.1541505662815879,0.5719186067581177,random_individual,3,14,4970,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
0,15,5164,0.1689502437214323,0.5694068074226379,random_individual,3,15,5164,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
14,1,257,0.12889563649809216,0.5902355313301086,random_individual,4,1,257,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
13,2,840,0.09013244828726628,0.5928277969360352,random_individual,4,2,840,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
12,3,1013,0.09402354714849563,0.5867700576782227,random_individual,4,3,1013,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
11,4,1165,0.12312959531021883,0.5815827250480652,random_individual,4,4,1165,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
10,5,1328,0.14061973948987908,0.57936030626297,random_individual,4,5,1328,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
9,6,1445,0.12124601092354781,0.5802556872367859,random_individual,4,6,1445,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
8,7,1841,0.12171819685340744,0.5786829590797424,random_individual,4,7,1841,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
7,8,2904,0.13515729009559194,0.5758749842643738,random_individual,4,8,2904,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
6,9,3106,0.13060410018145252,0.5760987401008606,random_individual,4,9,3106,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
5,10,3454,0.14341303078212791,0.574093759059906,random_individual,4,10,3454,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
4,11,4009,0.14460844017431326,0.5739354491233826,random_individual,4,11,4009,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
3,12,4295,0.1548909341762991,0.5722786784172058,random_individual,4,12,4295,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
2,13,4387,0.1578227543049949,0.5719519853591919,random_individual,4,13,4387,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
1,14,4970,0.16844005626655878,0.5699129104614258,random_individual,4,14,4970,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
0,15,5164,0.1689502437214323,0.5694068074226379,random_individual,4,15,5164,14,Southern 4,5,1831275410,80,tarsus,0.30864197530864196,150
14,1,257,0.029022292429025657,0.5846430659294128,shapley_mean,-1,1,257,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
13,2,840,0.12204943861783765,0.5787028074264526,shapley_mean,-1,2,840,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
12,3,1013,0.11937594089923514,0.5790989398956299,shapley_mean,-1,3,1013,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
11,4,1165,0.1339799391808683,0.5778016448020935,shapley_mean,-1,4,1165,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
10,5,1282,0.1527297315063916,0.5764356851577759,shapley_mean,-1,5,1282,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
9,6,1445,0.16061516441184895,0.575258731842041,shapley_mean,-1,6,1445,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
8,7,1841,0.2459874458382399,0.5624375343322754,shapley_mean,-1,7,1841,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
7,8,2904,0.2442747443062713,0.5613572001457214,shapley_mean,-1,8,2904,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
6,9,3252,0.22280913008959277,0.564408540725708,shapley_mean,-1,9,3252,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
5,10,3454,0.20664499739069425,0.5654603242874146,shapley_mean,-1,10,3454,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
4,11,4009,0.18049703068108097,0.5685791969299316,shapley_mean,-1,11,4009,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
3,12,4295,0.18668651377907375,0.5677745342254639,shapley_mean,-1,12,4295,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
2,13,4387,0.17838255363051084,0.5689846873283386,shapley_mean,-1,13,4387,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
1,14,4970,0.1765829177165016,0.5683624744415283,shapley_mean,-1,14,4970,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
0,15,5164,0.1689502437214323,0.5694068074226379,shapley_mean,-1,15,5164,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
14,1,257,0.01655715389179419,0.5849442481994629,random_individual,0,1,257,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
13,2,840,0.11329403456202675,0.5794984102249146,random_individual,0,2,840,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
12,3,1013,0.11358975958920463,0.5785649418830872,random_individual,0,3,1013,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
11,4,1165,0.10862187824120763,0.5790526270866394,random_individual,0,4,1165,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
10,5,1282,0.11646794470940033,0.5778593420982361,random_individual,0,5,1282,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
9,6,1445,0.09824233622214563,0.5794254541397095,random_individual,0,6,1445,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
8,7,1841,0.11360484629427242,0.5778945684432983,random_individual,0,7,1841,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
7,8,2904,0.14413027387842473,0.5749777555465698,random_individual,0,8,2904,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
6,9,3252,0.159292262908961,0.5722433924674988,random_individual,0,9,3252,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
5,10,3454,0.1631781801465224,0.571182370185852,random_individual,0,10,3454,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
4,11,4009,0.1738469882854046,0.569153904914856,random_individual,0,11,4009,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
3,12,4295,0.172252237355461,0.5694387555122375,random_individual,0,12,4295,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
2,13,4387,0.16170617115532837,0.5711132884025574,random_individual,0,13,4387,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
1,14,4970,0.1660783014189383,0.5699194669723511,random_individual,0,14,4970,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
0,15,5164,0.1689502437214323,0.5694068074226379,random_individual,0,15,5164,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
14,1,257,0.18319786622833686,0.5833613276481628,random_individual,1,1,257,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
13,2,840,0.19801116930425336,0.5756483674049377,random_individual,1,2,840,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
12,3,1013,0.17257176818685596,0.5761895775794983,random_individual,1,3,1013,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
11,4,1165,0.1742527808093578,0.5750981569290161,random_individual,1,4,1165,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
10,5,1282,0.18725248921301713,0.5727605223655701,random_individual,1,5,1282,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
9,6,1445,0.18205983951914792,0.5737185478210449,random_individual,1,6,1445,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
8,7,1841,0.18589465123501814,0.5713757872581482,random_individual,1,7,1841,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
7,8,2904,0.1913819717455832,0.5686560869216919,random_individual,1,8,2904,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
6,9,3252,0.19312103450680432,0.5674172639846802,random_individual,1,9,3252,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
5,10,3454,0.18739191404312788,0.5682513117790222,random_individual,1,10,3454,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
4,11,4009,0.17948244005220654,0.5688530802726746,random_individual,1,11,4009,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
3,12,4295,0.18592718963416993,0.5677785277366638,random_individual,1,12,4295,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
2,13,4387,0.18894700184561253,0.567253828048706,random_individual,1,13,4387,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
1,14,4970,0.18454218678533604,0.5673593878746033,random_individual,1,14,4970,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
0,15,5164,0.1689502437214323,0.5694068074226379,random_individual,1,15,5164,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
14,1,257,0.048364807572153584,0.5865262150764465,random_individual,2,1,257,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
13,2,840,0.07362936842845409,0.5820746421813965,random_individual,2,2,840,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
12,3,1013,0.12139046308909193,0.5797601938247681,random_individual,2,3,1013,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
11,4,1165,0.12308991867952426,0.5795016288757324,random_individual,2,4,1165,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
10,5,1282,0.10981553703462511,0.5810868144035339,random_individual,2,5,1282,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
9,6,1445,0.11583067628092261,0.5802214741706848,random_individual,2,6,1445,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
8,7,1841,0.10602122623723331,0.5798993110656738,random_individual,2,7,1841,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
7,8,2904,0.1550569574223046,0.5725104808807373,random_individual,2,8,2904,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
6,9,3252,0.13886474634124357,0.5745682716369629,random_individual,2,9,3252,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
5,10,3454,0.1479951737392772,0.5735711455345154,random_individual,2,10,3454,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
4,11,4009,0.16829560876407204,0.570219874382019,random_individual,2,11,4009,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
3,12,4295,0.1735827640725954,0.5693089365959167,random_individual,2,12,4295,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
2,13,4387,0.17686290065837018,0.5687659382820129,random_individual,2,13,4387,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
1,14,4970,0.1669234248773546,0.5698047876358032,random_individual,2,14,4970,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
0,15,5164,0.1689502437214323,0.5694068074226379,random_individual,2,15,5164,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
14,1,257,0.1537085866853066,0.5783575773239136,random_individual,3,1,257,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
13,2,840,0.18467534315023384,0.5742424130439758,random_individual,3,2,840,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
12,3,1013,0.18738483089575902,0.5732687711715698,random_individual,3,3,1013,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
11,4,1165,0.17399824055777816,0.5738372206687927,random_individual,3,4,1165,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
10,5,1282,0.1570680849484534,0.5754787921905518,random_individual,3,5,1282,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
9,6,1445,0.1420347557984429,0.5771113634109497,random_individual,3,6,1445,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
8,7,1841,0.14303869271015918,0.5773082971572876,random_individual,3,7,1841,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
7,8,2904,0.16510059315346282,0.572869062423706,random_individual,3,8,2904,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
6,9,3252,0.15297918325246623,0.5729470252990723,random_individual,3,9,3252,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
5,10,3454,0.16310310919098053,0.5712515711784363,random_individual,3,10,3454,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
4,11,4009,0.1394064624880673,0.5738215446472168,random_individual,3,11,4009,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
3,12,4295,0.1506996013985288,0.5722063183784485,random_individual,3,12,4295,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
2,13,4387,0.16585730359779907,0.5698844790458679,random_individual,3,13,4387,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
1,14,4970,0.1541505662815879,0.5719186067581177,random_individual,3,14,4970,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
0,15,5164,0.1689502437214323,0.5694068074226379,random_individual,3,15,5164,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
14,1,257,0.12889563649809216,0.5902355313301086,random_individual,4,1,257,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
13,2,840,0.09013244828726628,0.5928277969360352,random_individual,4,2,840,14,Southern 4,5,1831275410,150,tarsus,0.30864197530864196,150
