trait,target_island,target_island_name,repeat,repeat_seed,method,weight_scheme,n_components,ringnr,ringnumber,source_island,source_island_name,rank,avg_grm,weight
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19633,8L19633,2,Træna,3352,-0.003181079009346707,0.8585591420482191
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19656,8L19656,3,Selvær,293,0.00871059174806123,1.4044430518908615
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19661,8L19661,2,Træna,760,0.005254200028037176,1.2172533430239465
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19663,8L19663,7,Onøy og Lurøy,900,0.004628754553364134,1.1861499250691987
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19666,8L19666,7,Onøy og Lurøy,1555,0.002609226564861683,1.0910427655565598
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19688,8L19688,3,Selvær,1904,0.0016458485597279718,1.048398962771191
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19693,8L19693,2,Træna,2706,-0.0005516624241900608,0.9572597727849774
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19722,8L19722,6,Indre Kvarøy,1568,0.0025784200496021307,1.0896526407728468
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19728,8L19728,4,Gjerøy,3052,-0.0018181871963973383,0.9083768030661598
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19729,8L19729,4,Gjerøy,821,0.004965895466895406,1.2028158956665402
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19813,8L19813,5,Hestmannøy,2211,0.000839248583013278,1.0139796233349212
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19825,8L19825,4,Gjerøy,1876,0.0017253554421223323,1.0518543145236388
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19830,8L19830,5,Hestmannøy,422,0.007335961488302741,1.3267751711905427
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19835,8L19835,5,Hestmannøy,1166,0.0037101648467693297,1.141903470905632
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19839,8L19839,5,Hestmannøy,2610,-0.0002558595563848211,0.9690504690388301
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19856,8L19856,4,Gjerøy,330,0.008267565924737801,1.3789275466674742
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19858,8L19858,10,Aldra,2898,-0.00119728638628936,0.9320210954160054
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19860,8L19860,10,Aldra,3408,-0.0034754968086506653,0.8481614398120135
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19862,8L19862,6,Indre Kvarøy,2293,0.0006538576080248341,1.0062296700639064
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19877,8L19877,5,Hestmannøy,653,0.005744180240722413,1.2421887536331186
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19899,8L19899,6,Indre Kvarøy,1257,0.0034208403163295993,1.1283120949253282
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19900,8L19900,6,Indre Kvarøy,202,0.010495195387440988,1.5120966568782335
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19912,8L19912,5,Hestmannøy,381,0.00776069970518,1.350303307151871
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19917,8L19917,5,Hestmannøy,2086,0.0012024734289632101,1.029337080652891
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19919,8L19919,5,Hestmannøy,67,0.019034723513001863,2.1530991233831274
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19920,8L19920,5,Hestmannøy,678,0.005648953385642955,1.2373029298764595
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19921,8L19921,5,Hestmannøy,106,0.015143241997576738,1.8328242289134395
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19922,8L19922,10,Aldra,3234,-0.00258815113383532,0.879887514070872
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19928,8L19928,10,Aldra,2970,-0.0014951550772831159,0.9206022354404668
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19926,8L19926,10,Aldra,2852,-0.0010192243695119343,0.9389146697194369
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19930,8L19930,10,Aldra,2099,0.0011523689549633232,1.0272048696222438
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19931,8L19931,10,Aldra,2416,0.00031453926075001226,0.9921981431750938
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19932,8L19932,10,Aldra,1147,0.003771969200297861,1.1448279616690176
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19934,8L19934,5,Hestmannøy,1610,0.002419626842046365,1.0825152412496735
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19936,8L19936,5,Hestmannøy,685,0.005601094235161463,1.2348546714466166
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19937,8L19937,5,Hestmannøy,2150,0.001013331384797275,1.0213111888998392
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19944,8L19944,7,Onøy og Lurøy,1185,0.0036610689130271994,1.1395856491332168
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19951,8L19951,7,Onøy og Lurøy,1793,0.0019579536512293275,1.0620285125164348
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19952,8L19952,7,Onøy og Lurøy,2827,-0.0009341173673114205,0.9422275270324739
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19953,8L19953,7,Onøy og Lurøy,3586,-0.004537451507003847,0.8116925747357615
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19958,8L19958,10,Aldra,1892,0.0016875188522458774,1.0502085266608456
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19960,8L19960,10,Aldra,3564,-0.004351696685798094,0.8179565252504619
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19961,8L19961,10,Aldra,3412,-0.0034877583784422685,0.8477311503907288
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19969,8L19969,5,Hestmannøy,281,0.008840197287936164,1.4119963948435692
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19974,8L19974,5,Hestmannøy,1924,0.0016115947290691766,1.0469137995247135
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19977,8L19977,5,Hestmannøy,1572,0.002573277758408507,1.0894207706526806
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19979,8L19979,5,Hestmannøy,2547,-6.388861398558978e-05,0.9767800238056841
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19986,8L19986,6,Indre Kvarøy,2673,-0.00043450906041112773,0.961912248093114
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19987,8L19987,4,Gjerøy,348,0.008116047421983809,1.3703078410526128
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19988,8L19988,4,Gjerøy,1678,0.0022775116609922885,1.0761671344035177
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19992,8L19992,4,Gjerøy,1,0.08115848490601968,28.160481861527522
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L19998,8L19998,5,Hestmannøy,2570,-0.00015800657806430555,0.9729827666052044
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L26526,8L26526,9,Sleneset,1670,0.0023041070585150887,1.0773522794204249
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L26528,8L26528,6,Indre Kvarøy,2140,0.0010393442957870565,1.0224112760530257
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L26538,8L26538,10,Aldra,2826,-0.0009262179824680278,0.9425356090208824
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L26576,8L26576,6,Indre Kvarøy,1171,0.0036985663432235146,1.1413554799617411
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L26578,8L26578,6,Indre Kvarøy,3027,-0.0017072393484438282,0.9125573067661852
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L26579,8L26579,5,Hestmannøy,1746,0.0021194352997601197,1.0691497850098008
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L26581,8L26581,6,Indre Kvarøy,2585,-0.00020220215668062156,0.9712047610356614
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L26582,8L26582,6,Indre Kvarøy,2868,-0.0010587992939806391,0.937378154464248
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L26586,8L26586,5,Hestmannøy,1503,0.0027330476157901317,1.0966480252100015
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L26587,8L26587,5,Hestmannøy,2268,0.0007078201185533673,1.0084793490817894
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L26591,8L26591,5,Hestmannøy,3891,-0.006224895682850331,0.7569417170661772
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L26595,8L26595,6,Indre Kvarøy,1679,0.0022769101280688997,1.0761403439553838
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L26596,8L26596,6,Indre Kvarøy,1084,0.003955524983584155,1.1535577791502762
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L26597,8L26597,6,Indre Kvarøy,3042,-0.0017850339935643006,0.9096240020692502
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30001,8L30001,10,Aldra,2976,-0.0015105500972843991,0.9200158810297773
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30059,8L30059,13,Southern 3,3598,-0.0046015468363283536,0.8095423278133304
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30090,8L30090,13,Southern 3,3844,-0.005997844878912032,0.764087894228859
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30154,8L30154,11,Southern 1,4107,-0.007237545066942345,0.725874725503311
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30162,8L30162,12,Southern 2,3753,-0.005492065429084363,0.780250224444676
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30164,8L30164,12,Southern 2,3361,-0.0032535709819912608,0.8559872360541876
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30167,8L30167,12,Southern 2,3339,-0.0031123311048903363,0.8610053529787257
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30168,8L30168,12,Southern 2,3252,-0.002675354709091239,0.8767177695082341
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30180,8L30180,12,Southern 2,3606,-0.004659006964786473,0.8076195188597485
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30185,8L30185,12,Southern 2,4093,-0.0071788080884990346,0.7276413631966607
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30249,8L30249,10,Aldra,2313,0.0005907023875851868,1.0036031229378282
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30260,8L30260,5,Hestmannøy,1303,0.0032739074656543306,1.1214718030776767
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30286,8L30286,5,Hestmannøy,2883,-0.0011446091590660934,0.9340551770894219
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30289,8L30289,5,Hestmannøy,2197,0.0008565825331307157,1.0147072838532345
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30298,8L30298,5,Hestmannøy,215,0.010072360224144223,1.485866399492606
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30300,8L30300,5,Hestmannøy,897,0.004642600993075263,1.1868298303300446
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30320,8L30320,5,Hestmannøy,2789,-0.0007987169762484586,0.947522202375793
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30340,8L30340,6,Indre Kvarøy,1125,0.0038517261744019067,1.1486130158782575
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30352,8L30352,7,Onøy og Lurøy,1176,0.003690460034159443,1.1409726397955613
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30354,8L30354,7,Onøy og Lurøy,1669,0.0023062205010579264,1.0774465146797867
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30355,8L30355,7,Onøy og Lurøy,1115,0.003887224529840017,1.1503016955532477
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30363,8L30363,10,Aldra,1864,0.0017629884089461097,1.0534938036761978
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30372,8L30372,2,Træna,3730,-0.005358996959281421,0.7845589786287765
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30388,8L30388,3,Selvær,788,0.005111955895254424,1.2101086443779907
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30396,8L30396,2,Træna,1211,0.0035931822223261496,1.1363884629169734
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30416,8L30416,8,Lovund,888,0.004683160254479589,1.1888236656883462
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30444,8L30444,4,Gjerøy,3512,-0.004034740192949674,0.8287566218425796
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30445,8L30445,4,Gjerøy,695,0.00556599182114372,1.2330620702860127
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30446,8L30446,4,Gjerøy,2819,-0.0008957326355341135,0.9437255054392187
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30449,8L30449,4,Gjerøy,1370,0.0031073075962888444,1.1137660879739268
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30451,8L30451,6,Indre Kvarøy,1127,0.003846181627289854,1.148349482128207
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30459,8L30459,12,Southern 2,3551,-0.00425757606983059,0.8211488520803447
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30467,8L30467,12,Southern 2,3526,-0.004106184365278954,0.826309823440833
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30468,8L30468,12,Southern 2,3290,-0.0028485797600747488,0.8704550786981582
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30473,8L30473,12,Southern 2,3785,-0.005662702249379906,0.7747596175854649
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30485,8L30485,12,Southern 2,2521,1.5222837169206321e-05,0.9799832936293955
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30487,8L30487,12,Southern 2,3646,-0.004890520131578469,0.7999184699904403
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30499,8L30499,2,Træna,1482,0.0027863326205213247,1.0990690401598446
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30500,8L30500,2,Træna,2491,9.019354338350235e-05,0.9830285961701264
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30591,8L30591,5,Hestmannøy,2813,-0.0008815016521054849,0.9442814797926108
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30596,8L30596,4,Gjerøy,1758,0.002067006452086143,1.0668324754944691
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30598,8L30598,5,Hestmannøy,3078,-0.0019319003427336861,0.9041119756391424
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30599,8L30599,5,Hestmannøy,1811,0.0019105814131055686,1.0599484294129595
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30604,8L30604,11,Southern 1,4152,-0.0074069124264307135,0.7208046259992532
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30631,8L30631,12,Southern 2,3608,-0.004660277667453331,0.8075770485346369
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30633,8L30633,12,Southern 2,3525,-0.0041059896650566165,0.8263164816490126
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30634,8L30634,12,Southern 2,3889,-0.006218520237572749,0.7571414623416711
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30641,8L30641,11,Southern 1,4894,-0.009931882343353285,0.6492848008579816
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30667,8L30667,13,Southern 3,4281,-0.007875607441440124,0.7069578412745572
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30695,8L30695,12,Southern 2,3750,-0.005471787943711834,0.7809052775300422
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30696,8L30696,12,Southern 2,4135,-0.0073420791215288205,0.7227412475073521
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30697,8L30697,12,Southern 2,4684,-0.009227264671972775,0.6684972444007544
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30698,8L30698,12,Southern 2,3502,-0.003986939756142399,0.8303977208130215
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30709,8L30709,12,Southern 2,3635,-0.004795385881289767,0.8030740856735586
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30712,8L30712,12,Southern 2,4247,-0.007749952488548146,0.7106437883748115
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30724,8L30724,12,Southern 2,4230,-0.007692098091889791,0.7123473373136787
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30748,8L30748,11,Southern 1,4768,-0.009484578895695211,0.6614161674068237
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30750,8L30750,11,Southern 1,4121,-0.007271552760844974,0.7248538341313866
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30752,8L30752,11,Southern 1,5131,-0.010852789334711472,0.6250048598911128
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30753,8L30753,11,Southern 1,5523,-0.013138089456497233,0.5686024806309293
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30757,8L30757,11,Southern 1,3904,-0.006286394683339702,0.7550176323085961
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30758,8L30758,11,Southern 1,4401,-0.008328290994043483,0.6938366669601745
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30759,8L30759,11,Southern 1,5557,-0.013950043127461528,0.549813210957373
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30760,8L30760,11,Southern 1,3824,-0.005877578251766221,0.7679004478160286
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30761,8L30761,10,Aldra,2272,0.000695693679939705,1.0079733641697075
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30762,8L30762,12,Southern 2,2731,-0.0006064423678427486,0.9550920414839634
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30763,8L30763,12,Southern 2,2821,-0.0009118992127545465,0.9430943086887414
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30764,8L30764,12,Southern 2,3559,-0.004325664294035036,0.8188382327121116
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30765,8L30765,12,Southern 2,4111,-0.0072436623730544785,0.7256909815010769
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30766,8L30766,12,Southern 2,3520,-0.004081527217962369,0.8271534565351889
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30767,8L30767,12,Southern 2,3683,-0.005121895497669225,0.7922953727938324
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_exp_beta_4p0,exp_beta_4p0,500,8L30768,8L30768,12,Southern 2,3481,-0.0038620531910721805,0.8347007166759608
